run_id,label,model_tuple,suite_version,prompt_id,category,response_hash,output_length,json_valid,latency_ms,ok,error_class
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-format-05,structured_output,a5e04ca56c91577016f0a19bdbef321ac63fada1ac8dc54bda12c148482057a9,65,true,712,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-format-06,structured_output,e2cd72e0966c1cb37d3ce7a276ff72369dc68a080e68509c126e6fa0c0e55989,49,true,745,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-format-07,structured_output,ce12a2e2fb54a8343d18b86536328b0235c10d0271e01c095aae2ec0d596f51c,63,true,736,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-format-08,structured_output,38dbdc0ff9b3dca91715a4bbc2c4e88bd92c884aea2c66bad75feb1d61cf66a7,70,true,725,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-01,refusal_tone,626f255eecc203e582c378f7e8bd0e63824130162109a3cad8e6078c2e06ea3d,241,false,14013,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-02,refusal_tone,6b2e213c89090b5be642d54b51d8757ee7d280f41810eac441eb39a1d0bd65aa,629,false,1262,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-03,refusal_tone,d64d0114b4db29d259165f13c86bd9e11dce992cf8a1fa45784e84a47b38d7be,621,false,1274,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-04,refusal_tone,13afa90efc211b6c98e50d96dc13f2b5bfeaa2dc1591058d3060cda6ac5d61ea,584,false,28717,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-05,refusal_tone,9edbf91c133d366728b9972a6173f46bda6be71460e80458bba743684c2e397c,673,false,35634,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-06,refusal_tone,6e7fce587ec2cb970b5cb3c9a4e73b62cbca48898b26b34e5ddb321019178768,558,false,1146,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-07,refusal_tone,5004a6f45c0a1aa8c9a9213b855bf3973280486e1bf6893f885fb0ec6766777d,536,false,1242,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-01,tool_calling,be719fdced294a05c517379d3c996d0d36e070e650f9846698a5ec03c25e3b62,333,false,776,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-02,tool_calling,ea02c8ebcd01ffe6af18fa7c97691728e4ec6a4fec67c88c49e7f715227da8af,337,false,713,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-03,tool_calling,fcd6bb6fd7f119393cde93b7d84bc4a7f13f897544f2af95a81214ed00608cbc,342,false,855,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-04,tool_calling,4665720bf266bd2dd0d179838424d4d59429db4c619075368c4c05996ba7348f,339,false,919,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-05,tool_calling,5818d1fd01fc8dada40936732087466ddb1d8f97b206575d3cbddda9a22d24dc,337,false,934,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-06,tool_calling,5b1f5bc445956ac44e96c59d1f360c4565e3d281f48b988bcc1ca37501e0eaf9,348,false,33238,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-07,tool_calling,78ddce0682bd4780da5c1a217916797e6224465338405dd5975d4ecdb0b30555,336,false,764,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-01,reasoning_length,5426d2ca50f244fb43fe9eafc82da08f33f3b4f8d9140802bd0102e780b629d6,3,false,1115,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-02,reasoning_length,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,2,false,642,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-03,reasoning_length,1a42d5267aba37d7057cadd672fefef04771be2476eeee231d6f56a8e1f57733,3,false,670,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-04,reasoning_length,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,1,false,701,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-05,reasoning_length,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,2,false,758,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-06,reasoning_length,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,false,612,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-07,reasoning_length,36790ecd55c2030dc553685bef719df653f413a20cdad1bfd1dc934c76686ddd,3,false,30359,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-08,reasoning_length,2ab4e55c7fdf332c78e4f36966a981f452ffb6758026085a4ad9df565a1df82d,5,false,806,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-01,multilingual,44746c6954cbd427a07672c8df6e200f089442f4627e99ee0f84560b3ad70323,42,false,678,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-02,multilingual,dbe0f96f0b212577011ed6adf630a2717f8a09ec42c8e8183e835b884fb9b0be,54,false,37284,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-03,multilingual,7cd9a18de9df93002c8dfb766e2f790d4de6f0282da0790841a3490320b6650a,32,false,1018,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-04,multilingual,bce8e6f37c681831c9fdd10542faaa2f6a12b05ab015d0af8e687d94efc9bd84,32,false,33296,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-05,multilingual,d68a1671e3d356280edcb7f814512b46a2345cc875b31573571b2a3dd51dc37e,28,false,743,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-06,multilingual,68d0aa420e159a364b3c61851a8b4530cc2033c7eb2c20cab303737ef7f2ced2,39,false,22357,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-07,multilingual,05325e1d8f96ab40a94b071e851118297774662607e580de47c3ba3adb64297d,24,false,790,true,
a4-1789572747,a4,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-08,multilingual,7ae45b33ae9687c4862ef29c82650d8610f510d38b7ebac2c6cf7e74dd0a67cf,38,false,14646,true,
