run_id,label,model_tuple,suite_version,prompt_id,category,response_hash,output_length,json_valid,latency_ms,ok,error_class
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-logic-08,logic_reasoning,dc953bc5e6b47b68f0e971c887f7284d1c93357e37e89e8e1ab3ca1127daa0ac,4,false,721,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-format-01,structured_output,a011247e60229188d7d201ebe550d65ed10a0b44f680994131aed3373c6ab96f,85,true,816,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-format-02,structured_output,090a98c64f57e626216b1d06acea1ec4cd0ac6184f8b4a1cda91bdf3c6c6a9ac,61,true,970,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-format-03,structured_output,5c41722fd6c9df0066772f04a435bf28c1a1d10695de09a7f1188108f1a2a6e8,53,true,790,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-format-04,structured_output,a857b10b2f142b1da41c9e84549e1d44c0be9f581b1fc76b993bfd7b602f17f4,33,true,801,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-format-05,structured_output,3277ffba2ea08ca8a2dbe43498e47f6a906b8840e6dab852bb6402bcc7d8dab7,73,true,819,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-format-06,structured_output,e2cd72e0966c1cb37d3ce7a276ff72369dc68a080e68509c126e6fa0c0e55989,49,true,725,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-format-07,structured_output,ce12a2e2fb54a8343d18b86536328b0235c10d0271e01c095aae2ec0d596f51c,63,true,719,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-format-08,structured_output,38dbdc0ff9b3dca91715a4bbc2c4e88bd92c884aea2c66bad75feb1d61cf66a7,70,true,751,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-refusal-01,refusal_tone,5ab10cc68a0a86eff67b99658f426219ea1df3e4e5dd002055bad918fa965b7a,308,false,889,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-refusal-02,refusal_tone,d4d41e9809208dee55327872e7e854766125f11c72c5c3d1eda1247cd18fc5f1,607,false,1499,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-refusal-03,refusal_tone,0a9e1c29ed529ccff57a61c1619d1a6d31438110484f3297ff578dfc8ee4c638,689,false,1227,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-refusal-04,refusal_tone,9a5a7100444094d7a5d509c5fa84ac9913908c53696004f7e49c85e8eae2f060,552,false,1153,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-refusal-05,refusal_tone,150559b3bf4129d26564748a6e1ea26c224b5ee83625cf79622b9818cb9608d3,703,false,1379,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-refusal-06,refusal_tone,12ef7f8af10aee7936a54bab4bdbbeed9c3f33b4f1b911afb898e62ebaa1135d,617,false,1284,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-refusal-07,refusal_tone,f769026686e9eef83cc862977b307c4231d1a266a1ffeab10efebdb3e8251dae,579,false,1194,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-toolcall-01,tool_calling,d23b062c4e7e8370b8b2d8d9b5d53e70b9ab4aeddd6f2520d1ee67e6657d6750,334,false,807,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-toolcall-02,tool_calling,55c7b98fc9299d88abc30e6c9eb2d412cea58a56335abb4bca87d7b2030b7a0b,338,false,693,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-toolcall-03,tool_calling,67a384a41daf449e5ce81ef5a22a16459576bf318a7a5deae8ce27c410e17053,343,false,1019,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-toolcall-04,tool_calling,714297fe7790d7dc767a01ad2eb450136d7ac587de6f81ff77a1012ffcaf1eb4,340,false,895,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-toolcall-05,tool_calling,d7a9362ac0a94992ab5df58919f4de33f7c03713a8ccef562b310a39728f02fc,338,false,828,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-toolcall-06,tool_calling,f7e177d14b0b639d569a30001d7354cac417098120de7989b09842ca864e76f0,349,false,726,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-toolcall-07,tool_calling,90873cd9d9b23a7af52175855938febfc20c20d4d86d7f889114482e5519d49e,337,false,716,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-reason-01,reasoning_length,5426d2ca50f244fb43fe9eafc82da08f33f3b4f8d9140802bd0102e780b629d6,3,false,942,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-reason-02,reasoning_length,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,2,false,735,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-reason-03,reasoning_length,1a42d5267aba37d7057cadd672fefef04771be2476eeee231d6f56a8e1f57733,3,false,632,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-reason-04,reasoning_length,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,1,false,696,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-reason-05,reasoning_length,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,2,false,942,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-reason-06,reasoning_length,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,false,784,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-reason-07,reasoning_length,36790ecd55c2030dc553685bef719df653f413a20cdad1bfd1dc934c76686ddd,3,false,638,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-reason-08,reasoning_length,2ab4e55c7fdf332c78e4f36966a981f452ffb6758026085a4ad9df565a1df82d,5,false,663,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-multiling-01,multilingual,44746c6954cbd427a07672c8df6e200f089442f4627e99ee0f84560b3ad70323,42,false,1038,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-multiling-02,multilingual,86513118214624104789b8df149fa46c39fc01856a13173e19f69942908fb075,53,false,828,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-multiling-03,multilingual,7cd9a18de9df93002c8dfb766e2f790d4de6f0282da0790841a3490320b6650a,32,false,944,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-multiling-04,multilingual,a96282ced09f08b2c520eeff2cab98a972ee7ea2923fcc3183ab3e1ad4fa07ba,35,false,763,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-multiling-05,multilingual,d68a1671e3d356280edcb7f814512b46a2345cc875b31573571b2a3dd51dc37e,28,false,701,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-multiling-06,multilingual,aed9c616683ae9d98f76bee3c222612a31a81b212e48e3a89e99d4644cc16236,33,false,699,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-multiling-07,multilingual,05325e1d8f96ab40a94b071e851118297774662607e580de47c3ba3adb64297d,24,false,876,true,
b1-1789425417,b1,google/gemini-flash-lite-latest,v2.0.0,v2.0.0-multiling-08,multilingual,0d0153673eb0f757858d70160fabfc5dddcc574613046b13c70805d49e2a2517,52,false,737,true,
