run_id,label,model_tuple,suite_version,prompt_id,category,response_hash,output_length,json_valid,latency_ms,ok,error_class
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-format-03,structured_output,5c41722fd6c9df0066772f04a435bf28c1a1d10695de09a7f1188108f1a2a6e8,53,true,732,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-format-04,structured_output,a857b10b2f142b1da41c9e84549e1d44c0be9f581b1fc76b993bfd7b602f17f4,33,true,797,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-format-05,structured_output,a5e04ca56c91577016f0a19bdbef321ac63fada1ac8dc54bda12c148482057a9,65,true,940,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-format-06,structured_output,e2cd72e0966c1cb37d3ce7a276ff72369dc68a080e68509c126e6fa0c0e55989,49,true,623,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-format-07,structured_output,ce12a2e2fb54a8343d18b86536328b0235c10d0271e01c095aae2ec0d596f51c,63,true,668,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-format-08,structured_output,38dbdc0ff9b3dca91715a4bbc2c4e88bd92c884aea2c66bad75feb1d61cf66a7,70,true,696,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-01,refusal_tone,638af780a5fbb9765876a1505adba3ba011cfdf72d42dcd451d5a053696d24e8,303,false,1101,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-02,refusal_tone,2b79d1847f9b07303963133c41d842b4e1cbfa332b566d0987b581748123b067,580,false,1212,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-03,refusal_tone,2a614a9fc4d9f6f4499a2ce23242916d0f69771fcef3eefbf57b7b376d0c1fd6,588,false,1042,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-04,refusal_tone,f1d87ae29f53c0a3756781b1376f04a98c34d84398646f9d46dfe63ce544e354,574,false,1034,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-05,refusal_tone,ccc6f570f5df0760f7e3306c69cb9d0080f733c029281414dcb3a51e365f984a,689,false,1197,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-06,refusal_tone,3019faf83a7bba03ec30bea45e1d64b15cc11c39b71b74bb6209c855fa9505d3,619,false,1445,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-refusal-07,refusal_tone,6df249b642c1c03025cca8ef50df40a4a8960ccd93fe90dce990d070014350fd,522,false,1375,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-01,tool_calling,dba9a45fd9b0ed2c5e6a76fc63590e28f7b6f086a3175a5e9415abd73d3a914d,334,false,624,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-02,tool_calling,aa99d8b0f2c5ac95088271a62368af51bd0265a90db02949eb9fbd3c13476713,338,false,639,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-03,tool_calling,1dc0f32a7a7f1166d9bf05fcdca9ff92e4b50c1c477fda180d57b29927d44228,343,false,759,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-04,tool_calling,901af4a52aefedc01ebc2691cd762e511b08d91bb56cb971ca2f07d92dbb2a45,340,false,612,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-05,tool_calling,43962fe6d2ee6fb7ba55953ae0cbc5f073a8b403038c76bb42e7f8f1365f94bf,338,false,581,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-06,tool_calling,7a06e058ba636d8dee29d26038579ac54e75b4d506b337ca312f9b3e9fb9fb08,349,false,728,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-toolcall-07,tool_calling,e747e72fb8de0571b74e92e015824608f4177bb861f754690a88c6e031401422,337,false,708,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-01,reasoning_length,5426d2ca50f244fb43fe9eafc82da08f33f3b4f8d9140802bd0102e780b629d6,3,false,612,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-02,reasoning_length,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,2,false,614,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-03,reasoning_length,1a42d5267aba37d7057cadd672fefef04771be2476eeee231d6f56a8e1f57733,3,false,631,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-04,reasoning_length,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,1,false,599,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-05,reasoning_length,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,2,false,564,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-06,reasoning_length,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,false,547,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-07,reasoning_length,36790ecd55c2030dc553685bef719df653f413a20cdad1bfd1dc934c76686ddd,3,false,651,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-reason-08,reasoning_length,2ab4e55c7fdf332c78e4f36966a981f452ffb6758026085a4ad9df565a1df82d,5,false,648,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-01,multilingual,b0acf7c31bcdb083a52e3e622416bebc31f01aa88f7affff212a74a86bbce764,42,false,683,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-02,multilingual,86513118214624104789b8df149fa46c39fc01856a13173e19f69942908fb075,53,false,633,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-03,multilingual,7cd9a18de9df93002c8dfb766e2f790d4de6f0282da0790841a3490320b6650a,32,false,675,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-04,multilingual,bce8e6f37c681831c9fdd10542faaa2f6a12b05ab015d0af8e687d94efc9bd84,32,false,693,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-05,multilingual,d68a1671e3d356280edcb7f814512b46a2345cc875b31573571b2a3dd51dc37e,28,false,670,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-06,multilingual,aed9c616683ae9d98f76bee3c222612a31a81b212e48e3a89e99d4644cc16236,33,false,644,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-07,multilingual,05325e1d8f96ab40a94b071e851118297774662607e580de47c3ba3adb64297d,24,false,611,true,
a3-1789427086,a3,google/gemini-3.5-flash-lite,v2.0.0,v2.0.0-multiling-08,multilingual,0d0153673eb0f757858d70160fabfc5dddcc574613046b13c70805d49e2a2517,52,false,601,true,
